x,y,z,intensity,volume,csv_path
6.47311,15.7503,13.7758,5970000,248.119,Q9.13/R_1qdHCwPCdNvs9xi_nuclei4.csv
5.87221,9.46783,7.80073,10700000,416.83,Q9.13/R_1qdHCwPCdNvs9xi_nuclei4.csv
23.7032007587,9.4391423665,4.1332462006,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei1.csv
5.884071909,9.5314826572,5.410421161,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei1.csv
14.3559996789,24.59224343,8.7716268753,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei1.csv
23.1369798346,26.9461416132,9.5966662873,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei1.csv
25.9989124225,8.5674577969,13.0922556032,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei1.csv
17.7064390279,17.103368611,4.7348731378,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei2.csv
8.7135535901,13.876909874,6.6411048006,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei2.csv
7.9629579739,4.7373894369,6.8366081126,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei2.csv
23.8098671183,21.1930797417,8.7662990631,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei2.csv
16.1296177021,13.644295903,11.050751997,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei2.csv
12.7739972719,7.9954643045,4.582482406,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei3.csv
24.9371799274,16.1921041172,6.2805584302,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei3.csv
6.2990061759,15.4050100241,8.0737433431,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei3.csv
19.2304766913,24.2257148899,11.5574062749,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei3.csv
25.3006459904,9.5514581905,11.4378962972,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei3.csv
19.7538567636,14.0811156377,5.3909201837,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei4.csv
6.223294881,9.9806587104,7.5827866078,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei4.csv
12.5897093666,18.9671812369,8.5464955469,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei4.csv
6.8735529604,15.9270599101,13.3789578516,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei4.csv
21.2081769884,14.6805315912,13.4034277246,,,Q9.13/R_6E6PxT3N1gr93yh_nuclei4.csv
19.39129352,13.44603515,4.834365178,15011477,717.1581664,Q9.13/R_2ydugxPVoGtDEo4_nuclei4.csv
5.958592998,9.509635296,7.548307052,16388622,771.0940992,Q9.13/R_2ydugxPVoGtDEo4_nuclei4.csv
12.15604982,19.01562212,8.632688143,17136232,717.0167072,Q9.13/R_2ydugxPVoGtDEo4_nuclei4.csv
6.453185065,15.72181629,14.4092931,10814936,547.5270592,Q9.13/R_2ydugxPVoGtDEo4_nuclei4.csv
20.78751997,14.19948553,14.18440501,16439625,803.31912,Q9.13/R_2ydugxPVoGtDEo4_nuclei4.csv
20.51,14.13,13.51,10374200,411.7,Q9.13/R_1ePOgKBqC8pSpzT_nuclei4.csv
18.99,13.58,5.51,10665100,428.54,Q9.13/R_1ePOgKBqC8pSpzT_nuclei4.csv
12.15,18.41,8.71,13826100,515.96,Q9.13/R_1ePOgKBqC8pSpzT_nuclei4.csv
6.59,15.45,13.47,6716420,281.61,Q9.13/R_1ePOgKBqC8pSpzT_nuclei4.csv
5.96,9.58,7.75,10873900,427.14,Q9.13/R_1ePOgKBqC8pSpzT_nuclei4.csv
